event_id,source_id,timestamp,value
e00482,station-west-02,2026-09-09T08:59:00Z,92.5
e00483,station-east-01,2026-09-09T09:00:00Z,39.0
e00484,station-east-02,2026-09-09T09:00:00Z,154.0
e00485,station-north-01,2026-09-09T09:00:00Z,61.0
e00486,station-north-02,2026-09-09T09:00:00Z,97.0
e00487,station-south-01,2026-09-09T09:00:00Z,102.6
e00488,station-south-02,2026-09-09T09:00:00Z,109.0
e00489,station-west-01,2026-09-09T09:00:00Z,118.0
e00490,station-west-02,2026-09-09T09:00:00Z,125.0
e00491,station-east-01,2026-09-09T09:01:00Z,22.6
e00492,station-east-02,2026-09-09T09:01:00Z,92.9
e00493,station-north-01,2026-09-09T09:01:00Z,39.1
e00494,station-north-02,2026-09-09T09:01:00Z,37.8
e00495,station-south-01,2026-09-09T09:01:00Z,103.8
e00496,station-south-02,2026-09-09T09:01:00Z,67.0
e00497,station-west-01,2026-09-09T09:01:00Z,120.6
e00498,station-west-02,2026-09-09T09:01:00Z,87.5
e00499,station-east-01,2026-09-09T09:02:00Z,22.9
e00500,station-east-02,2026-09-09T09:02:00Z,48.4
e00501,station-north-01,2026-09-09T09:02:00Z,44.0
e00502,station-north-02,2026-09-09T09:02:00Z,47.2
e00503,station-south-01,2026-09-09T09:02:00Z,97.8
e00504,station-south-02,2026-09-09T09:02:00Z,59.9
e00505,station-west-01,2026-09-09T09:02:00Z,123.7
e00506,station-west-02,2026-09-09T09:02:00Z,86.0
e00507,station-east-01,2026-09-09T09:03:00Z,21.3
e00508,station-east-02,2026-09-09T09:03:00Z,85.4
e00509,station-north-01,2026-09-09T09:03:00Z,39.2
e00510,station-north-02,2026-09-09T09:03:00Z,64.8
e00511,station-south-01,2026-09-09T09:03:00Z,94.5
e00512,station-south-02,2026-09-09T09:03:00Z,67.2
e00513,station-west-01,2026-09-09T09:03:00Z,121.8
e00514,station-west-02,2026-09-09T09:03:00Z,97.0
e00515,station-east-01,2026-09-09T09:04:00Z,21.0
e00516,station-east-02,2026-09-09T09:04:00Z,60.0
e00517,station-north-01,2026-09-09T09:04:00Z,41.4
e00518,station-north-02,2026-09-09T09:04:00Z,52.9
e00519,station-south-01,2026-09-09T09:04:00Z,95.8
e00520,station-south-02,2026-09-09T09:04:00Z,51.5
e00521,station-west-01,2026-09-09T09:04:00Z,124.9
e00522,station-west-02,2026-09-09T09:04:00Z,93.5
e00523,station-east-01,2026-09-09T09:05:00Z,24.2
e00524,station-east-02,2026-09-09T09:05:00Z,83.3
e00525,station-north-01,2026-09-09T09:05:00Z,40.8
e00526,station-north-02,2026-09-09T09:05:00Z,59.4
e00527,station-south-01,2026-09-09T09:05:00Z,106.4
e00528,station-south-02,2026-09-09T09:05:00Z,55.1
e00529,station-west-01,2026-09-09T09:05:00Z,108.6
e00530,station-west-02,2026-09-09T09:05:00Z,87.5
e00531,station-east-01,2026-09-09T09:06:00Z,25.7
e00532,station-east-02,2026-09-09T09:06:00Z,66.5
e00533,station-north-01,2026-09-09T09:06:00Z,43.8
e00534,station-north-02,2026-09-09T09:06:00Z,53.8
e00535,station-south-01,2026-09-09T09:06:00Z,102.1
e00536,station-south-02,2026-09-09T09:06:00Z,62.6
e00537,station-west-01,2026-09-09T09:06:00Z,131.9
e00538,station-west-02,2026-09-09T09:06:00Z,86.7
e00539,station-east-01,2026-09-09T09:07:00Z,25.7
e00540,station-east-02,2026-09-09T09:07:00Z,63.3
e00541,station-north-01,2026-09-09T09:07:00Z,42.3
e00542,station-north-02,2026-09-09T09:07:00Z,55.6
e00543,station-south-01,2026-09-09T09:07:00Z,107.5
e00544,station-south-02,2026-09-09T09:07:00Z,73.4
e00545,station-west-01,2026-09-09T09:07:00Z,117.0
e00546,station-west-02,2026-09-09T09:07:00Z,91.6
e00547,station-east-01,2026-09-09T09:08:00Z,27.4
e00548,station-east-02,2026-09-09T09:08:00Z,73.5
e00549,station-north-01,2026-09-09T09:08:00Z,43.1
e00550,station-north-02,2026-09-09T09:08:00Z,54.6
e00551,station-south-01,2026-09-09T09:08:00Z,98.7
e00552,station-south-02,2026-09-09T09:08:00Z,69.0
e00553,station-west-01,2026-09-09T09:08:00Z,121.6
e00554,station-west-02,2026-09-09T09:08:00Z,84.2
e00555,,2026-09-09T09:09:00Z,58.0
e00556,station-east-01,2026-09-09T09:09:00Z,25.8
e00557,station-east-02,2026-09-09T09:09:00Z,64.4
e00558,station-north-01,2026-09-09T09:09:00Z,44.5
e00559,station-north-02,2026-09-09T09:09:00Z,52.5
e00560,station-south-01,2026-09-09T09:09:00Z,100.2
e00561,station-south-02,2026-09-09T09:09:00Z,57.8
e00562,station-west-01,2026-09-09T09:09:00Z,130.5
e00563,station-west-02,2026-09-09T09:09:00Z,87.6
e00564,station-east-01,2026-09-09T09:10:00Z,24.1
e00565,station-east-02,2026-09-09T09:10:00Z,74.3
e00566,station-north-01,2026-09-09T09:10:00Z,42.9
e00567,station-north-02,2026-09-09T09:10:00Z,53.4
e00568,station-south-01,2026-09-09T09:10:00Z,101.1
e00569,station-south-02,2026-09-09T09:10:00Z,63.0
e00570,station-west-01,2026-09-09T09:10:00Z,116.7
e00571,station-west-02,2026-09-09T09:10:00Z,90.9
e00572,station-east-01,2026-09-09T09:11:00Z,25.8
e00573,station-east-02,2026-09-09T09:11:00Z,76.8
e00574,station-north-01,2026-09-09T09:11:00Z,42.3
e00575,station-north-02,2026-09-09T09:11:00Z,53.6
e00576,station-south-01,2026-09-09T09:11:00Z,97.1
e00577,station-south-02,2026-09-09T09:11:00Z,54.2
e00578,station-west-01,2026-09-09T09:11:00Z,114.5
e00579,station-west-02,2026-09-09T09:11:00Z,79.6
e00580,station-east-01,2026-09-09T09:12:00Z,28.2
e00581,station-east-02,2026-09-09T09:12:00Z,68.0
e00582,station-north-01,2026-09-09T09:12:00Z,39.2
e00583,station-north-02,2026-09-09T09:12:00Z,50.9
e00584,station-south-01,2026-09-09T09:12:00Z,96.5
e00585,station-south-02,2026-09-09T09:12:00Z,57.7
e00586,station-west-01,2026-09-09T09:12:00Z,107.8
e00587,station-west-02,2026-09-09T09:12:00Z,96.2
e00588,station-east-01,2026-09-09T09:13:00Z,24.8
e00589,station-east-02,2026-09-09T09:13:00Z,71.6
e00590,station-north-01,2026-09-09T09:13:00Z,40.3
e00591,station-north-02,2026-09-09T09:13:00Z,57.0
e00592,station-south-01,2026-09-09T09:13:00Z,90.5
e00593,station-south-02,2026-09-09T09:13:00Z,54.5
e00594,station-west-01,2026-09-09T09:13:00Z,127.4
e00595,station-west-02,2026-09-09T09:13:00Z,80.4
e00596,station-east-01,2026-09-09T09:14:00Z,24.3
e00597,station-east-02,2026-09-09T09:14:00Z,88.6
e00598,station-north-01,2026-09-09T09:14:00Z,46.5
e00599,station-north-02,2026-09-09T09:14:00Z,59.8
e00600,station-south-01,2026-09-09T09:14:00Z,98.9
e00601,station-south-02,2026-09-09T09:14:00Z,61.2
e00602,station-west-01,2026-09-09T09:14:00Z,120.5
e00603,station-west-02,2026-09-09T09:14:00Z,87.7
e00604,station-east-01,2026-09-09T09:15:00Z,24.0
e00605,station-east-02,2026-09-09T09:15:00Z,70.0
e00606,station-north-01,2026-09-09T09:15:00Z,40.1
e00607,station-north-02,2026-09-09T09:15:00Z,53.3
e00608,station-south-01,2026-09-09T09:15:00Z,103.3
e00609,station-south-02,2026-09-09T09:15:00Z,54.9
e00610,station-west-01,2026-09-09T09:15:00Z,121.9
e00611,station-west-02,2026-09-09T09:15:00Z,89.8
e00612,station-east-01,2026-09-09T09:16:00Z,25.9
e00613,station-east-02,2026-09-09T09:16:00Z,63.9
e00614,station-north-01,2026-09-09T09:16:00Z,41.5
e00615,station-north-02,2026-09-09T09:16:00Z,51.8
e00616,station-south-01,2026-09-09T09:16:00Z,96.9
e00617,station-south-02,2026-09-09T09:16:00Z,56.8
e00618,station-west-01,2026-09-09T09:16:00Z,125.7
e00619,station-west-02,2026-09-09T09:16:00Z,90.5
e00620,station-east-01,2026-09-09T09:17:00Z,25.1
e00621,station-east-02,2026-09-09T09:17:00Z,53.7
e00622,station-north-01,2026-09-09T09:17:00Z,39.8
e00623,station-north-02,2026-09-09T09:17:00Z,59.0
e00624,station-south-01,2026-09-09T09:17:00Z,97.9
e00625,station-south-02,2026-09-09T09:17:00Z,60.6
e00626,station-west-01,2026-09-09T09:17:00Z,115.5
e00627,station-west-02,2026-09-09T09:17:00Z,88.5
e00628,station-east-01,2026-09-09T09:18:00Z,25.2
e00629,station-east-02,2026-09-09T09:18:00Z,83.6
e00630,station-north-01,2026-09-09T09:18:00Z,39.1
e00631,station-north-02,2026-09-09T09:18:00Z,61.1
e00632,station-south-01,2026-09-09T09:18:00Z,98.8
e00633,station-south-02,2026-09-09T09:18:00Z,57.6
e00634,station-west-01,2026-09-09T09:18:00Z,103.2
e00635,station-west-02,2026-09-09T09:18:00Z,95.8
e00636,station-east-01,2026-09-09T09:19:00Z,23.8
e00637,station-east-02,2026-09-09T09:19:00Z,72.2
e00638,station-north-01,2026-09-09T09:19:00Z,31.0
e00639,station-north-02,2026-09-09T09:19:00Z,61.1
e00640,station-south-01,2026-09-09T09:19:00Z,101.9
e00641,station-south-02,2026-09-09T09:19:00Z,53.8
e00642,station-west-01,2026-09-09T09:19:00Z,106.7
e00643,station-west-02,2026-09-09T09:19:00Z,94.5
e00644,station-east-01,2026-09-09T09:20:00Z,25.5
e00645,station-east-02,2026-09-09T09:20:00Z,68.6
e00646,station-north-01,2026-09-09T09:20:00Z,45.1
e00647,station-north-02,2026-09-09T09:20:00Z,53.4
e00648,station-south-01,2026-09-09T09:20:00Z,104.5
e00649,station-south-02,2026-09-09T09:20:00Z,47.1
e00650,station-west-01,2026-09-09T09:20:00Z,122.1
e00651,station-west-02,2026-09-09T09:20:00Z,87.1
e00652,station-east-01,2026-09-09T09:21:00Z,28.2
e00653,station-east-02,2026-09-09T09:21:00Z,61.8
e00654,station-north-01,2026-09-09T09:21:00Z,36.5
e00655,station-north-02,2026-09-09T09:21:00Z,59.5
e00656,station-south-01,2026-09-09T09:21:00Z,109.1
e00657,station-south-02,2026-09-09T09:21:00Z,64.2
e00658,station-west-01,2026-09-09T09:21:00Z,125.9
e00659,station-west-02,2026-09-09T09:21:00Z,81.5
e00660,station-east-01,2026-09-09T09:22:00Z,23.3
e00661,station-east-02,2026-09-09T09:22:00Z,70.1
e00662,station-north-01,2026-09-09T09:22:00Z,37.5
e00663,station-north-02,2026-09-09T09:22:00Z,52.9
e00664,station-south-01,2026-09-09T09:22:00Z,99.1
e00665,station-south-02,2026-09-09T09:22:00Z,58.4
e00666,station-west-01,2026-09-09T09:22:00Z,116.7
e00667,station-west-02,2026-09-09T09:22:00Z,89.4
e00668,station-east-01,2026-09-09T09:23:00Z,25.7
e00669,station-east-02,2026-09-09T09:23:00Z,77.8
e00670,station-north-01,2026-09-09T09:23:00Z,44.1
e00671,station-north-02,2026-09-09T09:23:00Z,60.2
e00672,station-south-01,2026-09-09T09:23:00Z,101.0
e00673,station-south-02,2026-09-09T09:23:00Z,65.0
e00674,station-west-01,2026-09-09T09:23:00Z,125.6
e00675,station-west-02,2026-09-09T09:23:00Z,98.2
e00676,station-east-01,2026-09-09T09:24:00Z,24.9
e00677,station-east-02,2026-09-09T09:24:00Z,92.0
e00678,station-north-01,2026-09-09T09:24:00Z,32.9
e00679,station-north-02,2026-09-09T09:24:00Z,56.1
e00680,station-south-01,2026-09-09T09:24:00Z,97.2
e00681,station-south-02,2026-09-09T09:24:00Z,51.8
e00682,station-west-01,2026-09-09T09:24:00Z,118.3
e00683,station-west-02,2026-09-09T09:24:00Z,89.1
e00684,station-east-01,2026-09-09T09:25:00Z,23.1
e00685,station-east-02,2026-09-09T09:25:00Z,76.3
e00686,station-north-01,2026-09-09T09:25:00Z,40.1
e00687,station-north-02,2026-09-09T09:25:00Z,51.0
e00688,station-south-01,2026-09-09T09:25:00Z,100.4
e00689,station-south-02,2026-09-09T09:25:00Z,65.4
e00690,station-west-01,2026-09-09T09:25:00Z,120.0
e00691,station-west-02,2026-09-09T09:25:00Z,90.3
e00692,,2026-09-09T09:26:00Z,101.4
e00693,station-east-01,2026-09-09T09:26:00Z,25.9
e00694,station-east-02,2026-09-09T09:26:00Z,65.6
e00695,station-north-01,2026-09-09T09:26:00Z,38.3
e00696,station-north-02,2026-09-09T09:26:00Z,58.8
e00697,station-south-01,2026-09-09T09:26:00Z,97.3
e00698,station-south-02,2026-09-09T09:26:00Z,43.9
e00699,station-west-01,2026-09-09T09:26:00Z,129.9
e00700,station-west-02,2026-09-09T09:26:00Z,89.1
e00701,station-east-01,2026-09-09T09:27:00Z,24.6
e00702,station-east-02,2026-09-09T09:27:00Z,62.3
e00703,station-north-01,2026-09-09T09:27:00Z,34.5
e00704,station-north-02,2026-09-09T09:27:00Z,58.8
e00705,station-south-01,2026-09-09T09:27:00Z,99.4
e00706,station-south-02,2026-09-09T09:27:00Z,66.3
e00707,station-west-01,2026-09-09T09:27:00Z,93.4
e00708,station-west-02,2026-09-09T09:27:00Z,82.7
e00709,station-east-01,2026-09-09T09:28:00Z,23.3
e00710,station-east-02,2026-09-09T09:28:00Z,63.6
e00711,station-north-01,2026-09-09T09:28:00Z,41.8
e00712,station-north-02,2026-09-09T09:28:00Z,50.6
e00713,station-south-01,2026-09-09T09:28:00Z,101.5
e00714,station-south-02,2026-09-09T09:28:00Z,49.5
e00715,station-west-01,2026-09-09T09:28:00Z,121.8
e00716,station-west-02,2026-09-09T09:28:00Z,86.4
e00717,station-east-01,2026-09-09T09:29:00Z,23.8
e00718,station-east-02,2026-09-09T09:29:00Z,72.6
e00719,station-north-01,2026-09-09T09:29:00Z,37.7
e00720,station-north-02,2026-09-09T09:29:00Z,52.9
e00721,station-south-01,2026-09-09T09:29:00Z,97.9
e00722,station-south-02,2026-09-09T09:29:00Z,65.4
e00723,station-west-01,2026-09-09T09:29:00Z,127.8
e00724,station-west-02,2026-09-09T09:29:00Z,93.8
e00725,station-east-01,2026-09-09T09:30:00Z,24.9
e00726,station-east-02,2026-09-09T09:30:00Z,93.1
e00727,station-north-01,2026-09-09T09:30:00Z,39.7
e00728,station-north-02,2026-09-09T09:30:00Z,59.4
e00729,station-south-01,2026-09-09T09:30:00Z,109.1
e00730,station-south-02,2026-09-09T09:30:00Z,65.4
e00731,station-west-01,2026-09-09T09:30:00Z,111.2
e00732,station-west-02,2026-09-09T09:30:00Z,96.0
e00733,station-east-01,2026-09-09T09:31:00Z,25.3
e00734,station-east-02,2026-09-09T09:31:00Z,43.9
e00735,station-north-01,2026-09-09T09:31:00Z,38.7
e00736,station-north-02,2026-09-09T09:31:00Z,58.6
e00737,station-south-01,2026-09-09T09:31:00Z,103.9
e00738,station-south-02,2026-09-09T09:31:00Z,52.5
e00739,station-west-01,2026-09-09T09:31:00Z,128.8
e00740,station-west-02,2026-09-09T09:31:00Z,96.8
e00741,station-east-01,2026-09-09T09:32:00Z,25.5
e00742,station-east-02,2026-09-09T09:32:00Z,62.2
e00743,station-north-01,2026-09-09T09:32:00Z,41.9
e00744,station-north-02,2026-09-09T09:32:00Z,67.4
e00745,station-south-01,2026-09-09T09:32:00Z,99.7
e00746,station-south-02,2026-09-09T09:32:00Z,67.2
e00747,station-west-01,2026-09-09T09:32:00Z,106.3
e00748,station-west-02,2026-09-09T09:32:00Z,90.1
e00749,station-east-01,2026-09-09T09:33:00Z,27.1
e00750,station-east-02,2026-09-09T09:33:00Z,69.9
e00751,station-north-01,2026-09-09T09:33:00Z,46.8
e00752,station-north-02,2026-09-09T09:33:00Z,51.9
e00753,station-south-01,2026-09-09T09:33:00Z,102.6
e00754,station-south-02,2026-09-09T09:33:00Z,65.4
e00755,station-west-01,2026-09-09T09:33:00Z,128.1
e00756,station-west-02,2026-09-09T09:33:00Z,93.5
e00757,station-east-01,2026-09-09T09:34:00Z,24.5
e00758,station-east-02,2026-09-09T09:34:00Z,71.7
e00759,station-north-01,2026-09-09T09:34:00Z,36.2
e00760,station-north-02,2026-09-09T09:34:00Z,49.0
e00761,station-south-01,2026-09-09T09:34:00Z,99.9
e00762,station-south-02,2026-09-09T09:34:00Z,54.6
e00763,station-west-01,2026-09-09T09:34:00Z,125.9
e00764,station-west-02,2026-09-09T09:34:00Z,91.2
e00765,station-east-01,2026-09-09T09:35:00Z,23.6
e00766,station-east-02,2026-09-09T09:35:00Z,84.6
e00767,station-north-01,2026-09-09T09:35:00Z,42.6
e00768,station-north-02,2026-09-09T09:35:00Z,57.2
e00769,station-south-01,2026-09-09T09:35:00Z,95.4
e00770,station-south-02,2026-09-09T09:35:00Z,67.8
e00771,station-west-01,2026-09-09T09:35:00Z,118.0
e00772,station-west-02,2026-09-09T09:35:00Z,85.2
e00773,station-east-01,2026-09-09T09:36:00Z,23.0
e00774,station-east-02,2026-09-09T09:36:00Z,75.6
e00775,station-north-01,2026-09-09T09:36:00Z,37.9
e00776,station-north-02,2026-09-09T09:36:00Z,59.1
e00777,station-south-01,2026-09-09T09:36:00Z,97.1
e00778,station-south-02,2026-09-09T09:36:00Z,58.4
e00779,station-west-01,2026-09-09T09:36:00Z,128.1
e00780,station-west-02,2026-09-09T09:36:00Z,85.6
e00781,station-east-01,2026-09-09T09:37:00Z,26.5
e00782,station-east-02,2026-09-09T09:37:00Z,65.4
e00783,station-north-01,2026-09-09T09:37:00Z,38.9
e00784,station-north-02,2026-09-09T09:37:00Z,62.9
e00785,station-south-01,2026-09-09T09:37:00Z,96.9
e00786,station-south-02,2026-09-09T09:37:00Z,63.3
e00787,station-west-01,2026-09-09T09:37:00Z,127.4
e00788,station-west-02,2026-09-09T09:37:00Z,85.8
e00789,station-east-01,2026-09-09T09:38:00Z,23.5
e00790,station-east-02,2026-09-09T09:38:00Z,58.9
e00791,station-north-01,2026-09-09T09:38:00Z,34.3
e00792,station-north-02,2026-09-09T09:38:00Z,54.2
e00793,station-south-01,2026-09-09T09:38:00Z,104.0
e00794,station-south-02,2026-09-09T09:38:00Z,52.7
e00795,station-west-01,2026-09-09T09:38:00Z,127.7
e00796,station-west-02,2026-09-09T09:38:00Z,83.1
e00797,station-east-01,2026-09-09T09:39:00Z,26.5
e00798,station-east-02,2026-09-09T09:39:00Z,62.6
e00799,station-north-01,2026-09-09T09:39:00Z,36.6
e00800,station-north-02,2026-09-09T09:39:00Z,50.4
e00801,station-south-01,2026-09-09T09:39:00Z,100.8
e00802,station-south-02,2026-09-09T09:39:00Z,51.6
e00803,station-west-01,2026-09-09T09:39:00Z,123.1
e00804,station-west-02,2026-09-09T09:39:00Z,90.2
e00805,station-east-01,2026-09-09T09:40:00Z,24.8
e00806,station-east-02,2026-09-09T09:40:00Z,74.4
e00807,station-north-01,2026-09-09T09:40:00Z,38.7
e00808,station-north-02,2026-09-09T09:40:00Z,53.0
e00809,station-south-01,2026-09-09T09:40:00Z,100.9
e00810,station-south-02,2026-09-09T09:40:00Z,54.7
e00811,station-west-01,2026-09-09T09:40:00Z,125.0
e00812,station-west-02,2026-09-09T09:40:00Z,88.0
e00813,station-east-01,2026-09-09T09:41:00Z,27.2
e00814,station-east-02,2026-09-09T09:41:00Z,99.5
e00815,station-north-01,2026-09-09T09:41:00Z,42.4
e00816,station-north-02,2026-09-09T09:41:00Z,53.0
e00817,station-south-01,2026-09-09T09:41:00Z,91.3
e00818,station-south-02,2026-09-09T09:41:00Z,59.7
e00819,station-west-01,2026-09-09T09:41:00Z,134.1
e00820,station-west-02,2026-09-09T09:41:00Z,90.2
e00821,station-east-01,2026-09-09T09:42:00Z,28.2
e00822,station-east-02,2026-09-09T09:42:00Z,68.5
e00823,station-north-01,2026-09-09T09:42:00Z,40.7
e00824,station-north-02,2026-09-09T09:42:00Z,53.0
e00825,station-south-01,2026-09-09T09:42:00Z,96.0
e00826,station-south-02,2026-09-09T09:42:00Z,68.6
e00827,station-west-01,2026-09-09T09:42:00Z,107.5
e00828,station-west-02,2026-09-09T09:42:00Z,83.8
e00829,station-east-01,2026-09-09T09:43:00Z,25.2
e00830,station-east-02,2026-09-09T09:43:00Z,93.3
e00831,station-north-01,2026-09-09T09:43:00Z,41.7
e00832,station-north-02,2026-09-09T09:43:00Z,59.5
e00833,station-north-02,not-a-date,57.3
e00834,station-south-01,2026-09-09T09:43:00Z,103.0
e00835,station-south-02,2026-09-09T09:43:00Z,55.6
e00836,station-west-01,2026-09-09T09:43:00Z,128.6
e00837,station-west-02,2026-09-09T09:43:00Z,89.9
e00838,station-east-01,2026-09-09T09:44:00Z,22.4
e00839,station-east-02,2026-09-09T09:44:00Z,59.8
e00840,station-north-01,2026-09-09T09:44:00Z,42.2
e00841,station-north-02,2026-09-09T09:44:00Z,57.4
e00842,station-south-01,2026-09-09T09:44:00Z,97.0
e00843,station-south-02,2026-09-09T09:44:00Z,69.9
e00844,station-west-01,2026-09-09T09:44:00Z,108.9
e00845,station-west-02,2026-09-09T09:44:00Z,90.4
e00846,station-east-01,2026-09-09T09:45:00Z,23.3
e00847,station-east-02,2026-09-09T09:45:00Z,66.7
e00848,station-north-01,2026-09-09T09:45:00Z,35.8
e00849,station-north-02,2026-09-09T09:45:00Z,47.0
e00850,station-south-01,2026-09-09T09:45:00Z,98.4
e00851,station-south-02,2026-09-09T09:45:00Z,61.7
e00852,station-west-01,2026-09-09T09:45:00Z,112.7
e00853,station-west-02,2026-09-09T09:45:00Z,90.0
e00854,station-east-01,2026-09-09T09:46:00Z,22.6
e00855,station-east-02,2026-09-09T09:46:00Z,75.2
e00856,station-north-01,2026-09-09T09:46:00Z,44.4
e00857,station-north-02,2026-09-09T09:46:00Z,48.6
e00858,station-south-01,2026-09-09T09:46:00Z,96.2
e00859,station-south-02,2026-09-09T09:46:00Z,62.7
e00860,station-west-01,2026-09-09T09:46:00Z,112.9
e00861,station-west-02,2026-09-09T09:46:00Z,94.4
e00862,station-east-01,2026-09-09T09:47:00Z,23.2
e00863,station-east-02,2026-09-09T09:47:00Z,57.7
e00864,station-north-01,2026-09-09T09:47:00Z,39.0
e00865,station-north-02,2026-09-09T09:47:00Z,54.5
e00866,station-south-01,2026-09-09T09:47:00Z,101.6
e00867,station-south-02,2026-09-09T09:47:00Z,69.6
e00868,station-west-01,2026-09-09T09:47:00Z,107.9
e00869,station-west-02,2026-09-09T09:47:00Z,89.3
e00870,station-east-01,2026-09-09T09:48:00Z,27.3
e00871,station-east-02,2026-09-09T09:48:00Z,74.1
e00872,station-north-01,2026-09-09T09:48:00Z,42.1
e00873,station-north-02,2026-09-09T09:48:00Z,48.5
e00874,station-south-01,2026-09-09T09:48:00Z,99.7
e00875,station-south-02,2026-09-09T09:48:00Z,54.5
e00876,station-west-01,2026-09-09T09:48:00Z,118.6
e00877,station-west-02,2026-09-09T09:48:00Z,91.7
e00878,station-east-01,2026-09-09T09:49:00Z,23.4
e00879,station-east-02,2026-09-09T09:49:00Z,62.6
e00880,station-north-01,2026-09-09T09:49:00Z,39.5
e00881,station-north-02,2026-09-09T09:49:00Z,52.8
e00882,station-south-01,2026-09-09T09:49:00Z,102.4
e00883,station-south-02,2026-09-09T09:49:00Z,57.4
e00884,station-west-01,2026-09-09T09:49:00Z,105.6
e00885,station-west-02,2026-09-09T09:49:00Z,91.5
e00886,station-east-01,2026-09-09T09:50:00Z,22.4
e00887,station-east-02,2026-09-09T09:50:00Z,0.0
e00888,station-north-01,2026-09-09T09:50:00Z,22.0
e00889,station-north-02,2026-09-09T09:50:00Z,54.5
e00890,station-south-01,2026-09-09T09:50:00Z,99.2
e00891,station-south-02,2026-09-09T09:50:00Z,18.0
e00892,station-west-01,2026-09-09T09:50:00Z,72.0
e00893,station-west-02,2026-09-09T09:50:00Z,60.0
e00894,station-east-01,2026-09-09T09:51:00Z,26.5
e00895,station-east-02,2026-09-09T09:51:00Z,84.3
e00896,station-north-01,2026-09-09T09:51:00Z,41.9
e00897,station-north-02,2026-09-09T09:51:00Z,66.3
e00898,station-south-01,2026-09-09T09:51:00Z,100.1
e00899,station-south-02,2026-09-09T09:51:00Z,63.7
e00900,station-west-01,2026-09-09T09:51:00Z,123.2
e00901,station-west-02,2026-09-09T09:51:00Z,93.6
e00902,station-east-01,2026-09-09T09:52:00Z,25.4
e00903,station-east-02,2026-09-09T09:52:00Z,54.6
e00904,station-north-01,2026-09-09T09:52:00Z,33.2
e00905,station-north-02,2026-09-09T09:52:00Z,56.7
e00906,station-south-01,2026-09-09T09:52:00Z,102.1
e00907,station-south-02,2026-09-09T09:52:00Z,62.4
e00908,station-west-01,2026-09-09T09:52:00Z,121.6
e00909,station-west-02,2026-09-09T09:52:00Z,92.7
e00910,station-east-01,2026-09-09T09:53:00Z,28.0
e00911,station-east-02,2026-09-09T09:53:00Z,80.2
e00912,station-north-01,2026-09-09T09:53:00Z,46.0
e00913,station-north-02,2026-09-09T09:53:00Z,49.3
e00914,station-south-01,2026-09-09T09:53:00Z,96.1
e00915,station-south-02,2026-09-09T09:53:00Z,70.0
e00916,station-west-01,2026-09-09T09:53:00Z,134.6
e00917,station-west-02,2026-09-09T09:53:00Z,84.8
e00918,station-east-01,2026-09-09T09:54:00Z,24.9
e00919,station-east-02,2026-09-09T09:54:00Z,66.1
e00920,station-north-01,2026-09-09T09:54:00Z,40.5
e00921,station-north-02,2026-09-09T09:54:00Z,43.8
e00922,station-south-01,2026-09-09T09:54:00Z,98.1
e00923,station-south-02,2026-09-09T09:54:00Z,59.9
e00924,station-west-01,2026-09-09T09:54:00Z,130.1
e00925,station-west-02,2026-09-09T09:54:00Z,89.8
e00926,station-east-01,2026-09-09T09:55:00Z,23.0
e00927,station-east-02,2026-09-09T09:55:00Z,55.1
e00928,station-north-01,2026-09-09T09:55:00Z,43.3
e00929,station-north-02,2026-09-09T09:55:00Z,62.9
e00930,station-south-01,2026-09-09T09:55:00Z,99.6
e00931,station-south-02,2026-09-09T09:55:00Z,53.9
e00932,station-west-01,2026-09-09T09:55:00Z,129.1
e00933,station-west-02,2026-09-09T09:55:00Z,82.5
e00934,station-east-01,2026-09-09T09:56:00Z,26.6
e00935,station-east-02,2026-09-09T09:56:00Z,62.9
e00936,station-north-01,2026-09-09T09:56:00Z,40.7
e00937,station-north-02,2026-09-09T09:56:00Z,65.1
e00938,station-south-01,2026-09-09T09:56:00Z,99.8
e00939,station-south-02,2026-09-09T09:56:00Z,64.0
e00940,station-west-01,2026-09-09T09:56:00Z,121.3
e00941,station-west-02,2026-09-09T09:56:00Z,89.3
e00942,station-east-01,2026-09-09T09:57:00Z,22.3
e00943,station-east-02,2026-09-09T09:57:00Z,62.2
e00944,station-north-01,2026-09-09T09:57:00Z,40.3
e00945,station-north-02,2026-09-09T09:57:00Z,56.3
e00946,station-south-01,2026-09-09T09:57:00Z,106.9
e00947,station-south-02,2026-09-09T09:57:00Z,53.7
e00948,station-west-01,2026-09-09T09:57:00Z,120.4
e00949,station-west-02,2026-09-09T09:57:00Z,79.5
e00950,station-east-01,2026-09-09T09:58:00Z,25.6
e00951,station-east-02,2026-09-09T09:58:00Z,55.3
e00952,station-north-01,2026-09-09T09:58:00Z,36.0
e00953,station-north-02,2026-09-09T09:58:00Z,56.9
e00954,station-south-01,2026-09-09T09:58:00Z,97.5
e00955,station-south-02,2026-09-09T09:58:00Z,57.7
e00956,station-west-01,2026-09-09T09:58:00Z,118.7
e00957,station-west-02,2026-09-09T09:58:00Z,86.2
e00958,station-east-01,2026-09-09T09:59:00Z,19.8
e00959,station-east-02,2026-09-09T09:59:00Z,82.6
e00960,station-north-01,2026-09-09T09:59:00Z,38.8
e00961,station-north-02,2026-09-09T09:59:00Z,58.4
e00962,station-south-01,2026-09-09T09:59:00Z,104.7
e00963,station-south-02,2026-09-09T09:59:00Z,50.4
